CET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity,Mean Humidity,Min Humidity,Max Sea Level PressurehPa,Mean Sea Level PressurehPa,Min Sea Level PressurehPa,Max VisibilityKm,Mean VisibilityKm,Min VisibilitykM,Max Wind SpeedKm/h,Mean Wind SpeedKm/h,Max Gust SpeedKm/h,Precipitationmm,CloudCover,Events,WindDirDegrees
2014-12-18,14,s1_below_10,0,8,s3_n5_4,-1,100,s4_71_up,50,1032,s4_1025_up,1026,18,s2_3_15,6,10,s1_below_12,,s1_below_4,,,s4_297_up
2014-12-19,13,s1_below_10,0,8,s3_n5_4,-1,100,s4_71_up,57,1035,s4_1025_up,1029,31,s2_3_15,1,10,s1_below_12,,s1_below_4,1,Fog,s1_below_104
2014-12-20,15,s1_below_10,-2,8,s3_n5_4,-2,100,s4_71_up,44,1037,s4_1025_up,1031,31,s2_3_15,2,8,s1_below_12,,s1_below_4,1,Fog-Rain,s4_297_up
2014-12-21,14,s1_below_10,-1,6,s3_n5_4,-1,100,s4_71_up,43,1036,s4_1025_up,1030,31,s4_23_up,19,14,s1_below_12,,s1_below_4,,,s4_297_up
2014-12-22,15,s1_below_10,-2,5,s3_n5_4,-2,100,s4_71_up,24,1036,s4_1025_up,1029,31,s4_23_up,26,11,s1_below_12,,s1_below_4,,,s4_297_up
2014-12-23,13,s1_below_10,-2,2,s3_n5_4,-3,100,s4_71_up,32,1034,s4_1025_up,1027,31,s4_23_up,23,8,s1_below_12,,s1_below_4,,,s4_297_up
2014-12-24,12,s1_below_10,-3,4,s3_n5_4,-3,100,s4_71_up,46,1034,s4_1025_up,1028,31,s2_3_15,5,10,s1_below_12,,s1_below_4,1,,s4_297_up
2014-12-25,13,s1_below_10,-2,4,s3_n5_4,-3,100,s4_71_up,37,1036,s4_1025_up,1031,31,s2_3_15,6,14,s1_below_12,26,s1_below_4,3,,s4_297_up
2014-12-26,13,s1_below_10,-2,5,s3_n5_4,-2,100,s4_71_up,48,1036,s4_1025_up,1029,31,s4_23_up,10,10,s1_below_12,,s1_below_4,,,s4_297_up
2014-12-27,9,s1_below_10,-1,5,s3_n5_4,-1,100,s4_71_up,54,1033,s4_1025_up,1019,31,s2_3_15,9,24,s1_below_12,37,s1_below_4,1,,s4_297_up
2014-12-28,11,s1_below_10,3,6,s3_n5_4,-5,71,s3_49_71,38,1027,s3_1005_1025,1015,31,s3_15_23,10,42,s3_22_28,63,s1_below_4,3,Rain,s4_297_up
2014-12-29,9,s1_below_10,1,-3,s1_below_n10,-18,65,s1_below_35,6,1038,s4_1025_up,1024,31,s4_23_up,31,29,s2_12_22,39,s1_below_4,,,s1_below_104
2014-12-30,12,s1_below_10,-6,-4,s2_n10_n5,-16,75,s2_35_49,16,1038,s4_1025_up,1031,31,s4_23_up,19,10,s1_below_12,,s1_below_4,,,s4_297_up
2014-12-31,10,s1_below_10,-6,-1,s3_n5_4,-7,100,s3_49_71,30,1038,s4_1025_up,1030,31,s4_23_up,11,10,s1_below_12,,s1_below_4,,,s1_below_104
2015-1-1,13,s1_below_10,-6,-1,s3_n5_4,-8,100,s3_49_71,17,1041,s4_1025_up,1031,31,s2_3_15,6,10,s1_below_12,,s1_below_4,,,s4_297_up
2015-1-2,13,s1_below_10,-6,0,s3_n5_4,-7,100,s3_49_71,19,1044,s4_1025_up,1036,31,s3_15_23,14,10,s1_below_12,,s1_below_4,,,s4_297_up
2015-1-3,14,s1_below_10,-4,0,s3_n5_4,-5,100,s3_49_71,26,1044,s4_1025_up,1036,31,s4_23_up,14,10,s1_below_12,,s1_below_4,,,s4_297_up
2015-1-4,17,s1_below_10,-3,0,s3_n5_4,-4,100,s3_49_71,17,1041,s4_1025_up,1031,31,s4_23_up,6,10,s1_below_12,,s1_below_4,,,s4_297_up
2015-1-5,14,s1_below_10,-2,2,s3_n5_4,-3,100,s4_71_up,27,1034,s4_1025_up,1027,31,s3_15_23,10,10,s1_below_12,26,s1_below_4,,,s4_297_up
2015-1-6,12,s1_below_10,-3,2,s3_n5_4,-4,100,s4_71_up,40,1032,s4_1025_up,1025,14,s2_3_15,6,10,s1_below_12,,s1_below_4,,,s4_297_up
2015-1-7,12,s1_below_10,-4,2,s3_n5_4,-5,100,s4_71_up,29,1036,s4_1025_up,1028,31,s2_3_15,3,11,s1_below_12,,s1_below_4,,,s4_297_up
2015-1-8,14,s1_below_10,-4,2,s3_n5_4,-5,100,s3_49_71,28,1044,s4_1025_up,1033,31,s3_15_23,11,11,s1_below_12,,s1_below_4,,,s4_297_up
2015-1-9,16,s1_below_10,-3,4,s3_n5_4,-4,100,s4_71_up,34,1047,s4_1025_up,1041,31,s4_23_up,10,13,s1_below_12,,s1_below_4,,,s4_297_up
2015-1-10,14,s1_below_10,-4,2,s3_n5_4,-4,100,s4_71_up,27,1046,s4_1025_up,1032,31,s4_23_up,8,11,s1_below_12,,s1_below_4,,,s4_297_up
2015-1-11,16,s1_below_10,-2,5,s3_n5_4,-3,100,s4_71_up,33,1037,s4_1025_up,1030,31,s3_15_23,10,11,s1_below_12,29,s1_below_4,1,,s4_297_up
2015-1-12,13,s1_below_10,-2,5,s3_n5_4,-4,100,s4_71_up,41,1037,s4_1025_up,1029,31,s4_23_up,14,11,s1_below_12,27,s1_below_4,,,s4_297_up
2015-1-13,13,s1_below_10,-2,4,s3_n5_4,-2,100,s4_71_up,43,1032,s4_1025_up,1024,27,s2_3_15,9,14,s1_below_12,32,s1_below_4,,,s3_183_297
2015-1-14,7,s1_below_10,-2,6,s3_n5_4,-2,100,s4_71_up,78,1031,s4_1025_up,1025,10,s2_3_15,3,11,s1_below_12,,s1_below_4,6,,s4_297_up
2015-1-15,12,s1_below_10,5,8,s4_4_up,4,100,s4_71_up,50,1027,s3_1005_1025,1011,31,s2_3_15,3,27,s1_below_12,55,s1_below_4,6,Rain,s3_183_297
2015-1-16,9,s1_below_10,3,8,s3_n5_4,-3,100,s3_49_71,33,1022,s3_1005_1025,1008,31,s2_3_15,6,37,s2_12_22,45,s1_below_4,3,Rain,s3_183_297
2015-1-17,9,s1_below_10,-3,0,s3_n5_4,-8,100,s3_49_71,22,1028,s3_1005_1025,1020,31,s3_15_23,8,19,s1_below_12,42,s1_below_4,3,,s2_104_183
2015-1-18,4,s1_below_10,-1,3,s3_n5_4,-3,100,s4_71_up,69,1023,s3_1005_1025,1007,31,s2_3_15,1,13,s1_below_12,,s1_below_4,7,Rain-Snow,s1_below_104
2015-1-19,7,s1_below_10,0,1,s3_n5_4,-6,100,s3_49_71,31,1016,s3_1005_1025,1007,31,s2_3_15,1,40,s2_12_22,64,s2_4_17,4,Rain-Snow,s1_below_104
2015-1-20,7,s1_below_10,-2,0,s3_n5_4,-3,100,s4_71_up,40,1016,s3_1005_1025,1008,31,s3_15_23,10,13,s1_below_12,,s1_below_4,3,,s2_104_183
2015-1-21,7,s1_below_10,-3,2,s3_n5_4,-3,100,s4_71_up,45,1015,s3_1005_1025,1008,31,s2_3_15,2,34,s1_below_12,52,s1_below_4,3,Fog-Rain,s3_183_297
2015-1-22,8,s1_below_10,-2,1,s3_n5_4,-3,100,s4_71_up,40,1023,s3_1005_1025,1009,31,s2_3_15,6,35,s1_below_12,,s1_below_4,3,,s4_297_up
2015-1-23,9,s1_below_10,-2,-2,s3_n5_4,-4,86,s3_49_71,26,1028,s3_1005_1025,1020,31,s4_23_up,31,35,s1_below_12,,s1_below_4,,,s4_297_up
2015-1-24,12,s1_below_10,-5,2,s3_n5_4,-7,93,s3_49_71,19,1030,s4_1025_up,1025,31,s4_23_up,31,32,s1_below_12,24,s1_below_4,,,s4_297_up
2015-1-25,14,s1_below_10,3,1,s3_n5_4,-6,65,s2_35_49,14,1029,s4_1025_up,1026,31,s4_23_up,26,27,s2_12_22,26,s1_below_4,,,s4_297_up
2015-1-26,14,s1_below_10,-2,0,s3_n5_4,-8,80,s2_35_49,18,1031,s4_1025_up,1026,31,s4_23_up,18,16,s1_below_12,,s1_below_4,8,,s1_below_104
2015-1-27,14,s1_below_10,-1,2,s3_n5_4,-4,87,s3_49_71,29,1032,s4_1025_up,1026,31,s4_23_up,10,34,s1_below_12,,s1_below_4,5,,s4_297_up
2015-1-28,14,s1_below_10,-2,3,s3_n5_4,-3,100,s3_49_71,29,1029,s3_1005_1025,1022,31,s4_23_up,10,13,s1_below_12,,s1_below_4,2,,s4_297_up
2015-1-29,14,s1_below_10,-1,8,s3_n5_4,-2,100,s4_71_up,44,1024,s3_1005_1025,1008,31,s3_15_23,8,40,s1_below_12,58,s1_below_4,4,,s3_183_297
2015-1-30,18,s2_10_14,10,11,s4_4_up,6,94,s4_71_up,40,1008,s2_991_1005,995,31,s3_15_23,10,40,s3_22_28,61,s1_below_4,6,Rain,s3_183_297
2015-1-31,9,s1_below_10,4,11,s3_n5_4,-5,94,s3_49_71,29,1010,s2_991_1005,992,31,s3_15_23,8,48,s4_28_up,72,s1_below_4,4,Rain,s3_183_297
2015-2-1,9,s1_below_10,1,-2,s3_n5_4,-5,70,s3_49_71,28,1017,s3_1005_1025,1008,31,s3_15_23,10,37,s3_22_28,47,s1_below_4,4,,s3_183_297
2015-2-2,6,s1_below_10,3,5,s3_n5_4,-3,100,s4_71_up,43,1016,s3_1005_1025,1003,31,s2_3_15,6,34,s2_12_22,47,s1_below_4,5,Rain,s3_183_297
2015-2-3,10,s1_below_10,4,4,s3_n5_4,0,93,s4_71_up,44,1007,s2_991_1005,997,31,s3_15_23,4,39,s2_12_22,66,s1_below_4,4,Rain,s3_183_297
2015-2-4,5,s1_below_10,0,1,s3_n5_4,-8,93,s3_49_71,33,1013,s2_991_1005,997,31,s3_15_23,10,37,s2_12_22,63,s1_below_4,4,Rain-Snow,s4_297_up
2015-2-5,6,s1_below_10,1,-4,s2_n10_n5,-10,65,s2_35_49,24,1018,s3_1005_1025,1009,31,s3_15_23,10,40,s4_28_up,64,s1_below_4,3,,s4_297_up
2015-2-6,6,s1_below_10,-2,-3,s2_n10_n5,-8,70,s3_49_71,22,1017,s3_1005_1025,1010,31,s3_15_23,10,27,s2_12_22,42,s1_below_4,4,Snow,s4_297_up
2015-2-7,4,s1_below_10,-1,-3,s3_n5_4,-6,80,s3_49_71,46,1026,s3_1005_1025,1013,31,s3_15_23,10,16,s1_below_12,,s1_below_4,6,,s1_below_104
2015-2-8,10,s1_below_10,-5,-2,s3_n5_4,-7,93,s3_49_71,27,1028,s3_1005_1025,1020,31,s4_23_up,31,14,s1_below_12,,s1_below_4,,,s4_297_up
2015-2-9,11,s1_below_10,-2,1,s3_n5_4,-6,81,s3_49_71,27,1027,s3_1005_1025,1020,31,s3_15_23,10,24,s1_below_12,,s1_below_4,3,,s1_below_104
2015-2-10,9,s1_below_10,0,2,s3_n5_4,-2,93,s3_49_71,44,1028,s3_1005_1025,1021,31,s2_3_15,10,13,s1_below_12,,s1_below_4,5,,s1_below_104
2015-2-11,9,s1_below_10,2,4,s3_n5_4,0,93,s4_71_up,56,1024,s3_1005_1025,1019,31,s2_3_15,10,13,s1_below_12,,s1_below_4,5,Rain,s4_297_up
2015-2-12,13,s1_below_10,2,4,s3_n5_4,1,100,s4_71_up,37,1024,s3_1005_1025,1018,31,s3_15_23,10,11,s1_below_12,23,s1_below_4,4,,s4_297_up
2015-2-13,14,s1_below_10,0,5,s3_n5_4,-1,100,s4_71_up,36,1026,s3_1005_1025,1019,31,s2_3_15,6,29,s1_below_12,52,s1_below_4,4,,s3_183_297
2015-2-14,13,s1_below_10,8,7,s3_n5_4,1,93,s3_49_71,42,1021,s3_1005_1025,1014,31,s3_15_23,10,34,s2_12_22,50,s1_below_4,4,Rain,s3_183_297
2015-2-15,16,s2_10_14,8,8,s4_4_up,4,100,s4_71_up,38,1017,s3_1005_1025,1010,31,s2_3_15,6,24,s2_12_22,48,s1_below_4,4,Rain,s3_183_297
2015-2-16,15,s1_below_10,5,5,s3_n5_4,1,93,s3_49_71,37,1021,s3_1005_1025,1017,31,s3_15_23,10,26,s1_below_12,,s1_below_4,3,,s4_297_up
2015-2-17,12,s1_below_10,4,5,s3_n5_4,-2,93,s3_49_71,26,1033,s4_1025_up,1019,31,s3_15_23,10,39,s2_12_22,58,s1_below_4,4,Rain,s1_below_104
2015-2-18,12,s1_below_10,3,1,s3_n5_4,-3,70,s3_49_71,29,1034,s4_1025_up,1029,31,s3_15_23,10,19,s1_below_12,29,s1_below_4,3,,s1_below_104
2015-2-19,13,s1_below_10,-2,2,s3_n5_4,-2,100,s3_49_71,26,1035,s4_1025_up,1027,31,s3_15_23,10,10,s1_below_12,,s1_below_4,2,,s4_297_up
2015-2-20,12,s1_below_10,-2,2,s3_n5_4,-3,100,s3_49_71,37,1030,s3_1005_1025,1014,26,s2_3_15,8,23,s1_below_12,40,s1_below_4,4,,s3_183_297
2015-2-21,13,s1_below_10,5,7,s3_n5_4,-4,100,s3_49_71,21,1015,s3_1005_1025,1008,31,s2_3_15,8,39,s2_12_22,63,s1_below_4,5,Rain,s4_297_up
2015-2-22,15,s1_below_10,1,6,s3_n5_4,-3,81,s3_49_71,24,1018,s3_1005_1025,1012,31,s4_23_up,10,26,s1_below_12,29,s1_below_4,2,,s3_183_297
2015-2-23,14,s1_below_10,5,8,s3_n5_4,-1,93,s3_49_71,38,1019,s3_1005_1025,1013,31,s3_15_23,10,48,s2_12_22,63,s1_below_4,2,,s3_183_297
2015-2-24,12,s1_below_10,3,1,s3_n5_4,-4,62,s2_35_49,22,1030,s3_1005_1025,1019,31,s3_15_23,10,37,s2_12_22,42,s1_below_4,2,,s3_183_297
2015-2-25,16,s1_below_10,1,4,s3_n5_4,-2,81,s3_49_71,30,1031,s4_1025_up,1025,31,s3_15_23,10,24,s1_below_12,,s1_below_4,3,,s3_183_297
2015-2-26,14,s1_below_10,5,6,s3_n5_4,2,93,s3_49_71,41,1028,s3_1005_1025,1022,31,s3_15_23,10,21,s1_below_12,27,s1_below_4,2,,s3_183_297
2015-2-27,15,s1_below_10,3,5,s3_n5_4,-5,100,s3_49_71,18,1026,s3_1005_1025,1020,31,s3_15_23,10,32,s1_below_12,,s1_below_4,1,,s1_below_104
2015-2-28,17,s1_below_10,0,7,s3_n5_4,-3,87,s3_49_71,32,1027,s3_1005_1025,1021,31,s3_15_23,10,19,s1_below_12,42,s1_below_4,2,,s3_183_297
2015-3-1,19,s2_10_14,6,9,s4_4_up,4,100,s3_49_71,36,1026,s3_1005_1025,1021,31,s4_23_up,10,24,s1_below_12,42,s1_below_4,2,,s3_183_297
2015-3-2,18,s2_10_14,8,11,s4_4_up,8,100,s4_71_up,51,1027,s3_1005_1025,1023,31,s2_3_15,0,21,s1_below_12,37,s1_below_4,5,Fog,s2_104_183
2015-3-3,18,s2_10_14,7,11,s4_4_up,6,100,s4_71_up,50,1027,s3_1005_1025,1022,31,s2_3_15,3,13,s1_below_12,,s1_below_4,6,Rain,s1_below_104
2015-3-4,15,s1_below_10,3,9,s3_n5_4,-5,100,s3_49_71,16,1037,s4_1025_up,1026,31,s2_3_15,0,37,s1_below_12,53,s1_below_4,1,Fog,s1_below_104
2015-3-5,15,s1_below_10,0,-1,s2_n10_n5,-12,75,s2_35_49,7,1038,s4_1025_up,1028,31,s4_23_up,31,26,s1_below_12,48,s1_below_4,,,s1_below_104
2015-3-6,18,s1_below_10,-1,-2,s2_n10_n5,-12,64,s1_below_35,9,1034,s4_1025_up,1027,31,s4_23_up,23,14,s1_below_12,42,s1_below_4,,,s3_183_297
2015-3-7,23,s2_10_14,-1,1,s3_n5_4,-7,80,s2_35_49,7,1034,s4_1025_up,1023,31,s4_23_up,31,11,s1_below_12,27,s1_below_4,,,s4_297_up
2015-3-8,24,s2_10_14,0,2,s3_n5_4,-8,81,s2_35_49,8,1028,s3_1005_1025,1019,31,s4_23_up,31,21,s1_below_12,35,s1_below_4,,,s4_297_up
2015-3-9,23,s2_10_14,1,1,s3_n5_4,-8,65,s1_below_35,7,1028,s3_1005_1025,1020,31,s4_23_up,31,16,s1_below_12,29,s1_below_4,,,s4_297_up
2015-3-10,23,s2_10_14,1,1,s3_n5_4,-8,75,s2_35_49,9,1029,s3_1005_1025,1021,31,s4_23_up,26,13,s1_below_12,29,s1_below_4,,,s3_183_297
2015-3-11,23,s2_10_14,1,3,s3_n5_4,-3,81,s2_35_49,14,1030,s3_1005_1025,1021,31,s4_23_up,18,13,s1_below_12,21,s1_below_4,,,s3_183_297
2015-3-12,22,s2_10_14,2,5,s3_n5_4,-1,87,s3_49_71,18,1026,s3_1005_1025,1016,31,s4_23_up,14,14,s1_below_12,,s1_below_4,,,s3_183_297
2015-3-13,19,s2_10_14,3,5,s3_n5_4,-5,81,s2_35_49,16,1023,s3_1005_1025,1019,31,s4_23_up,10,26,s1_below_12,40,s1_below_4,1,,s1_below_104
2015-3-14,14,s1_below_10,3,-1,s3_n5_4,-6,61,s2_35_49,15,1026,s3_1005_1025,1020,31,s3_15_23,10,32,s1_below_12,34,s1_below_4,1,,s1_below_104
2015-3-15,9,s1_below_10,0,-2,s3_n5_4,-5,75,s3_49_71,26,1024,s3_1005_1025,1016,31,s3_15_23,10,23,s1_below_12,,s1_below_4,4,,s1_below_104
2015-3-16,13,s1_below_10,-3,-1,s3_n5_4,-6,86,s3_49_71,19,1022,s3_1005_1025,1016,31,s3_15_23,10,14,s1_below_12,39,s1_below_4,1,,s1_below_104
2015-3-17,15,s1_below_10,1,3,s3_n5_4,-5,70,s3_49_71,30,1021,s3_1005_1025,1013,31,s3_15_23,10,26,s1_below_12,,s1_below_4,4,,s1_below_104
2015-3-18,8,s1_below_10,3,7,s3_n5_4,-2,100,s4_71_up,36,1022,s3_1005_1025,1016,31,s2_3_15,6,14,s1_below_12,,s2_4_17,7,Rain-Hail,s1_below_104
2015-3-19,12,s1_below_10,6,8,s4_4_up,5,100,s4_71_up,60,1019,s3_1005_1025,1012,31,s2_3_15,8,26,s2_12_22,37,s1_below_4,7,Rain,s1_below_104
2015-3-20,13,s2_10_14,9,7,s4_4_up,3,87,s3_49_71,50,1015,s3_1005_1025,1008,31,s3_15_23,6,29,s2_12_22,53,s1_below_4,7,Rain,s1_below_104
2015-3-21,13,s1_below_10,7,8,s4_4_up,5,100,s4_71_up,66,1010,s3_1005_1025,1007,31,s2_3_15,8,24,s2_12_22,,s1_below_4,7,Rain,s1_below_104
2015-3-22,13,s2_10_14,8,8,s4_4_up,5,87,s4_71_up,45,1010,s3_1005_1025,1007,31,s3_15_23,10,23,s2_12_22,35,s1_below_4,6,Rain,s1_below_104
2015-3-23,8,s1_below_10,6,8,s4_4_up,5,100,s4_71_up,72,1010,s3_1005_1025,1002,31,s2_3_15,5,19,s1_below_12,,s2_4_17,6,Rain,s4_297_up
2015-3-24,13,s1_below_10,7,7,s4_4_up,1,100,s4_71_up,49,1009,s2_991_1005,1002,31,s3_15_23,5,32,s2_12_22,48,s1_below_4,5,Rain,s1_below_104
2015-3-25,10,s1_below_10,3,1,s3_n5_4,-4,70,s2_35_49,30,1016,s3_1005_1025,1008,31,s3_15_23,10,48,s4_28_up,66,s1_below_4,2,,s4_297_up
2015-3-26,16,s1_below_10,2,8,s3_n5_4,-4,81,s3_49_71,27,1021,s3_1005_1025,1015,31,s3_15_23,10,29,s2_12_22,42,s1_below_4,4,,s3_183_297
2015-3-27,20,s2_10_14,8,9,s4_4_up,6,87,s3_49_71,34,1029,s3_1005_1025,1021,31,s3_15_23,10,34,s1_below_12,,s1_below_4,2,,s4_297_up
2015-3-28,24,s2_10_14,5,10,s4_4_up,3,100,s3_49_71,22,1031,s4_1025_up,1022,31,s4_23_up,10,21,s1_below_12,23,s1_below_4,8,,s4_297_up
2015-3-29,24,s2_10_14,5,7,s3_n5_4,1,93,s3_49_71,17,1029,s4_1025_up,1022,31,s4_23_up,31,19,s1_below_12,24,s1_below_4,8,,s4_297_up
2015-3-30,26,s3_14_24,7,9,s4_4_up,3,87,s3_49_71,17,1028,s4_1025_up,1023,31,s4_23_up,21,16,s1_below_12,,s1_below_4,,,s1_below_104
2015-3-31,27,s3_14_24,7,10,s4_4_up,0,87,s2_35_49,10,1029,s4_1025_up,1022,31,s4_23_up,27,23,s1_below_12,23,s1_below_4,,,s4_297_up
2015-4-1,23,s3_14_24,8,6,s3_n5_4,-2,76,s2_35_49,18,1030,s4_1025_up,1023,31,s4_23_up,31,19,s1_below_12,,s1_below_4,,,s1_below_104
2015-4-2,25,s2_10_14,3,5,s3_n5_4,-3,75,s2_35_49,16,1029,s3_1005_1025,1019,31,s4_23_up,31,19,s1_below_12,,s1_below_4,,,s1_below_104
2015-4-3,24,s3_14_24,7,5,s3_n5_4,-6,71,s2_35_49,10,1024,s3_1005_1025,1013,31,s4_23_up,19,14,s1_below_12,,s1_below_4,8,,s4_297_up
2015-4-4,23,s3_14_24,8,3,s3_n5_4,-7,62,s1_below_35,7,1016,s3_1005_1025,1009,31,s4_23_up,19,16,s1_below_12,,s1_below_4,,,s1_below_104
2015-4-5,24,s2_10_14,4,5,s3_n5_4,-2,81,s2_35_49,10,1014,s3_1005_1025,1006,31,s4_23_up,27,13,s1_below_12,,s1_below_4,,,s1_below_104
2015-4-6,21,s2_10_14,6,9,s4_4_up,1,81,s3_49_71,29,1020,s3_1005_1025,1010,31,s3_15_23,10,26,s1_below_12,35,s1_below_4,1,,s2_104_183
2015-4-7,18,s2_10_14,7,6,s3_n5_4,-1,87,s3_49_71,22,1027,s3_1005_1025,1021,31,s3_15_23,10,29,s1_below_12,37,s1_below_4,3,,s2_104_183
2015-4-8,18,s2_10_14,4,5,s3_n5_4,-4,81,s2_35_49,15,1030,s4_1025_up,1021,31,s4_23_up,10,32,s1_below_12,,s1_below_4,2,Rain,s2_104_183
2015-4-9,9,s1_below_10,6,6,s3_n5_4,-1,100,s3_49_71,34,1028,s3_1005_1025,1023,31,s3_15_23,7,19,s1_below_12,21,s2_4_17,6,Rain,s1_below_104
2015-4-10,17,s2_10_14,8,9,s4_4_up,5,93,s4_71_up,41,1026,s3_1005_1025,1020,31,s2_3_15,10,11,s1_below_12,,s1_below_4,5,,s2_104_183
2015-4-11,22,s2_10_14,6,9,s4_4_up,4,100,s3_49_71,21,1026,s3_1005_1025,1020,31,s3_15_23,10,32,s1_below_12,,s1_below_4,3,Rain,s1_below_104
2015-4-12,22,s3_14_24,9,9,s4_4_up,4,88,s3_49_71,26,1027,s3_1005_1025,1021,31,s3_15_23,10,19,s1_below_12,,s1_below_4,3,Rain,s1_below_104
2015-4-13,23,s3_14_24,11,8,s4_4_up,2,82,s2_35_49,17,1027,s3_1005_1025,1022,31,s3_15_23,10,42,s1_below_12,61,s1_below_4,3,Rain,s1_below_104
2015-4-14,24,s2_10_14,6,6,s3_n5_4,-2,81,s2_35_49,22,1027,s3_1005_1025,1019,31,s4_23_up,19,34,s1_below_12,53,s1_below_4,,,s1_below_104
2015-4-15,19,s2_10_14,11,13,s3_n5_4,-3,100,s2_35_49,24,1021,s3_1005_1025,1012,31,s2_3_15,5,19,s1_below_12,32,s1_below_4,4,Rain-Thunderstorm,s1_below_104
2015-4-16,18,s2_10_14,11,12,s4_4_up,7,100,s4_71_up,44,1018,s3_1005_1025,1014,31,s2_3_15,5,27,s2_12_22,47,s1_below_4,6,Rain,s3_183_297
2015-4-17,20,s3_14_24,11,11,s4_4_up,5,94,s3_49_71,30,1019,s3_1005_1025,1014,31,s2_3_15,10,21,s1_below_12,50,s1_below_4,4,,s3_183_297
2015-4-18,19,s2_10_14,7,9,s4_4_up,0,100,s3_49_71,22,1017,s3_1005_1025,1011,31,s2_3_15,10,39,s1_below_12,50,s1_below_4,2,,s3_183_297
2015-4-19,19,s2_10_14,3,6,s3_n5_4,2,100,s3_49_71,23,1019,s3_1005_1025,1013,31,s3_15_23,10,19,s1_below_12,,s1_below_4,2,,s1_below_104
2015-4-20,22,s2_10_14,4,5,s3_n5_4,2,93,s3_49_71,19,1023,s3_1005_1025,1016,31,s3_15_23,10,11,s1_below_12,,s1_below_4,2,,s1_below_104
2015-4-21,23,s3_14_24,8,7,s3_n5_4,3,76,s2_35_49,19,1023,s3_1005_1025,1016,31,s4_23_up,31,34,s1_below_12,,s1_below_4,,,s1_below_104
2015-4-22,22,s2_10_14,7,7,s4_4_up,3,82,s2_35_49,23,1022,s3_1005_1025,1016,31,s3_15_23,10,26,s1_below_12,34,s1_below_4,2,,s3_183_297
2015-4-23,24,s3_14_24,7,8,s3_n5_4,-1,87,s2_35_49,12,1022,s3_1005_1025,1013,31,s4_23_up,21,21,s1_below_12,34,s1_below_4,,,s3_183_297
2015-4-24,23,s3_14_24,8,7,s4_4_up,2,82,s2_35_49,22,1018,s3_1005_1025,1011,31,s3_15_23,10,23,s1_below_12,48,s1_below_4,1,,s3_183_297
2015-4-25,20,s3_14_24,11,10,s4_4_up,4,82,s3_49_71,32,1017,s3_1005_1025,1012,31,s3_15_23,10,35,s2_12_22,50,s1_below_4,4,Rain,s3_183_297
2015-4-26,16,s2_10_14,10,12,s4_4_up,7,100,s4_71_up,50,1014,s3_1005_1025,1005,31,s2_3_15,3,40,s2_12_22,60,s2_4_17,6,Rain-Thunderstorm,s3_183_297
2015-4-27,18,s2_10_14,8,8,s4_4_up,4,87,s3_49_71,31,1017,s3_1005_1025,1009,31,s3_15_23,10,27,s2_12_22,48,s1_below_4,3,,s3_183_297
2015-4-28,20,s2_10_14,6,7,s4_4_up,4,100,s3_49_71,26,1021,s3_1005_1025,1015,31,s3_15_23,10,23,s1_below_12,53,s1_below_4,1,,s2_104_183
2015-4-29,22,s3_14_24,12,9,s4_4_up,2,72,s2_35_49,24,1020,s3_1005_1025,1015,31,s3_15_23,10,21,s1_below_12,48,s1_below_4,2,,s3_183_297
2015-4-30,23,s3_14_24,7,10,s4_4_up,4,87,s3_49_71,26,1022,s3_1005_1025,1016,31,s3_15_23,10,21,s1_below_12,45,s1_below_4,1,,s3_183_297
2015-5-1,24,s3_14_24,12,13,s4_4_up,7,82,s3_49_71,29,1020,s3_1005_1025,1013,31,s3_15_23,10,21,s1_below_12,40,s1_below_4,3,,s3_183_297
2015-5-2,27,s3_14_24,13,15,s4_4_up,12,100,s3_49_71,31,1018,s3_1005_1025,1009,31,s3_15_23,10,24,s1_below_12,52,s1_below_4,4,,s3_183_297
2015-5-3,22,s3_14_24,17,14,s4_4_up,3,82,s3_49_71,21,1014,s3_1005_1025,1010,31,s4_23_up,10,24,s1_below_12,53,s1_below_4,6,,s3_183_297
2015-5-4,27,s3_14_24,14,14,s4_4_up,0,88,s3_49_71,10,1013,s3_1005_1025,1003,31,s3_15_23,10,40,s1_below_12,71,s1_below_4,5,Rain,s3_183_297
2015-5-5,21,s3_14_24,12,12,s4_4_up,3,77,s3_49_71,19,1016,s3_1005_1025,1008,31,s3_15_23,10,34,s3_22_28,55,s1_below_4,2,,s3_183_297
2015-5-6,23,s2_10_14,6,6,s3_n5_4,-7,93,s2_35_49,8,1020,s3_1005_1025,1015,31,s4_23_up,31,21,s1_below_12,37,s1_below_4,,,s3_183_297
2015-5-7,29,s3_14_24,7,6,s3_n5_4,-3,81,s2_35_49,10,1021,s3_1005_1025,1009,31,s4_23_up,26,16,s1_below_12,39,s1_below_4,,,s3_183_297
2015-5-8,25,s3_14_24,14,11,s4_4_up,2,67,s2_35_49,24,1024,s3_1005_1025,1012,31,s3_15_23,10,24,s2_12_22,47,s1_below_4,2,,s3_183_297
2015-5-9,28,s3_14_24,10,11,s4_4_up,3,88,s2_35_49,13,1026,s3_1005_1025,1020,31,s4_23_up,27,11,s1_below_12,,s1_below_4,,,s2_104_183
